gene_id;gene_short_name;gene_type;
ENSMUSG00000058301;Upf1;protein_coding;
ENSMUSG00000058318;Phf21a;protein_coding;
ENSMUSG00000058351;Smim4;protein_coding;
ENSMUSG00000058355;Abce1;protein_coding;
ENSMUSG00000058407;Txndc9;protein_coding;
ENSMUSG00000058440;Nrf1;protein_coding;
ENSMUSG00000058444;Map2k5;protein_coding;
ENSMUSG00000058446;Znrf2;protein_coding;
ENSMUSG00000058503;Fam133b;protein_coding;
ENSMUSG00000058546;Rpl23a;protein_coding;
ENSMUSG00000058558;Rpl5;protein_coding;
ENSMUSG00000058569;Tmed9;protein_coding;
ENSMUSG00000058594;Fbxo18;protein_coding;
ENSMUSG00000058600;Rpl30;protein_coding;
ENSMUSG00000058603;Rpl28-ps1;processed_pseudogene;
ENSMUSG00000058655;Eif4b;protein_coding;
ENSMUSG00000058690;Ccser2;protein_coding;
ENSMUSG00000058704;Memo1;protein_coding;
ENSMUSG00000058706;0610030E20Rik;protein_coding;
ENSMUSG00000058748;Zfp958;protein_coding;
ENSMUSG00000058761;Rnf169;protein_coding;
ENSMUSG00000058833;2810428I15Rik;protein_coding;
ENSMUSG00000058835;Abi1;protein_coding;
ENSMUSG00000058886;Deaf1;protein_coding;
ENSMUSG00000059005;Hnrnpa3;protein_coding;
ENSMUSG00000059070;Rpl18;protein_coding;
ENSMUSG00000059119;Nap1l4;protein_coding;
ENSMUSG00000059142;Zfp945;protein_coding;
ENSMUSG00000059183;Mtfmt;protein_coding;
ENSMUSG00000059208;Hnrnpm;protein_coding;
ENSMUSG00000059263;Usp47;protein_coding;
ENSMUSG00000059273;Zc3h4;protein_coding;
ENSMUSG00000059278;Naa38;protein_coding;
ENSMUSG00000059291;Rpl11;protein_coding;
ENSMUSG00000059323;Tonsl;protein_coding;
ENSMUSG00000059355;Wdr83os;protein_coding;
ENSMUSG00000059363;Fxn;protein_coding;
ENSMUSG00000059409;Ppp2r5d;protein_coding;
ENSMUSG00000059436;Max;protein_coding;
ENSMUSG00000059475;Zfp426;protein_coding;
ENSMUSG00000059486;Kbtbd2;protein_coding;
ENSMUSG00000059534;Uqcr10;protein_coding;
ENSMUSG00000059586;Nsmce2;protein_coding;
ENSMUSG00000059689;Zfp637;protein_coding;
ENSMUSG00000059714;Flot1;protein_coding;
ENSMUSG00000059734;Ndufs8;protein_coding;
ENSMUSG00000059772;Slx1b;protein_coding;
ENSMUSG00000059796;Eif4a1;protein_coding;
ENSMUSG00000059820;AU019823;protein_coding;
ENSMUSG00000059851;Suv420h2;protein_coding;
ENSMUSG00000059866;Tnip2;protein_coding;
ENSMUSG00000059890;Ube4a;protein_coding;
ENSMUSG00000059923;Grb2;protein_coding;
ENSMUSG00000059981;Taok2;protein_coding;
ENSMUSG00000060019;Gm10073;protein_coding;
ENSMUSG00000060032;H2afj;protein_coding;
ENSMUSG00000060038;Dhps;protein_coding;
ENSMUSG00000060073;Psma3;protein_coding;
ENSMUSG00000060090;Rp2h;protein_coding;
ENSMUSG00000060121;Gemin2;protein_coding;
ENSMUSG00000060126;Tpt1;protein_coding;
ENSMUSG00000060149;BC002059;lincRNA;
ENSMUSG00000060152;Pop5;protein_coding;
ENSMUSG00000060181;Slc35e3;protein_coding;
ENSMUSG00000060261;Gtf2i;protein_coding;
ENSMUSG00000060279;Ap2a1;protein_coding;
ENSMUSG00000060288;Ppih;protein_coding;
ENSMUSG00000060301;2610008E11Rik;protein_coding;
ENSMUSG00000060373;Hnrnpc;protein_coding;
ENSMUSG00000060376;Bckdha;protein_coding;
ENSMUSG00000060419;Rps16-ps2;processed_pseudogene;
ENSMUSG00000060427;Zfp868;protein_coding;
ENSMUSG00000060475;Wtap;protein_coding;
ENSMUSG00000060510;Zfp266;protein_coding;
ENSMUSG00000060538;Tmem219;protein_coding;
ENSMUSG00000060601;Nr1h2;protein_coding;
ENSMUSG00000060636;Rpl35a;protein_coding;
ENSMUSG00000060657;Marf1;protein_coding;
ENSMUSG00000060679;Mrps9;protein_coding;
ENSMUSG00000060681;Slc9a6;protein_coding;
ENSMUSG00000060708;Bloc1s4;protein_coding;
ENSMUSG00000060739;Nsa2;protein_coding;
ENSMUSG00000060743;H3f3a;protein_coding;
ENSMUSG00000060904;Arl1;protein_coding;
ENSMUSG00000060935;Tmem263;protein_coding;
ENSMUSG00000060938;Rpl26;protein_coding;
ENSMUSG00000060950;Trmt61a;protein_coding;
ENSMUSG00000060992;Copz1;protein_coding;
ENSMUSG00000061024;Rrs1;protein_coding;
ENSMUSG00000061079;Zfp143;protein_coding;
ENSMUSG00000061111;Fam195b;protein_coding;
ENSMUSG00000061118;Dnajc30;protein_coding;
ENSMUSG00000061130;Ppm1b;protein_coding;
ENSMUSG00000061136;Prpf40a;protein_coding;
ENSMUSG00000061207;Stk19;protein_coding;
ENSMUSG00000061244;Exoc5;protein_coding;
ENSMUSG00000061306;Slc38a10;protein_coding;
ENSMUSG00000061313;Ddhd2;protein_coding;
ENSMUSG00000061315;Naca;protein_coding;
ENSMUSG00000061360;Phf5a;protein_coding;
ENSMUSG00000061374;Fiz1;protein_coding;
ENSMUSG00000061455;Stx17;protein_coding;
ENSMUSG00000061458;Nol10;protein_coding;
ENSMUSG00000061461;Smim20;protein_coding;
ENSMUSG00000061474;Mrps36;protein_coding;
ENSMUSG00000061477;Rps7;protein_coding;
ENSMUSG00000061479;Snrpa;protein_coding;
ENSMUSG00000061518;Cox5b;protein_coding;
ENSMUSG00000061559;Wdr61;protein_coding;
ENSMUSG00000061613;U2af1;protein_coding;
ENSMUSG00000061650;Med9;protein_coding;
ENSMUSG00000061755;Bod1l;protein_coding;
ENSMUSG00000061778;Mospd2;protein_coding;
ENSMUSG00000061787;Rps17;protein_coding;
ENSMUSG00000061887;Ssbp3;protein_coding;
ENSMUSG00000061904;Slc25a3;protein_coding;
ENSMUSG00000061950;Ppp4r1;protein_coding;
ENSMUSG00000061979;Wbscr16;protein_coding;
ENSMUSG00000061981;Flot2;protein_coding;
ENSMUSG00000061983;Rps12;protein_coding;
ENSMUSG00000062006;Rpl34;protein_coding;
ENSMUSG00000062014;Gmfb;protein_coding;
ENSMUSG00000062101;Zfp119b;protein_coding;
ENSMUSG00000062110;Scfd2;protein_coding;
ENSMUSG00000062116;Zfp954;protein_coding;
ENSMUSG00000062169;Cnih4;protein_coding;
ENSMUSG00000062198;2700097O09Rik;protein_coding;
ENSMUSG00000062202;Btbd9;protein_coding;
ENSMUSG00000062203;Gspt1;protein_coding;
ENSMUSG00000062234;Gak;protein_coding;
ENSMUSG00000062328;Rpl17;protein_coding;
ENSMUSG00000062353;Gm15772;processed_pseudogene;
ENSMUSG00000062376;2010012O05Rik;protein_coding;
ENSMUSG00000062397;Zfp706;protein_coding;
ENSMUSG00000062421;Arf2;protein_coding;
ENSMUSG00000062580;Timm17a;protein_coding;
ENSMUSG00000062627;Mysm1;protein_coding;
ENSMUSG00000062646;Ganc;protein_coding;
ENSMUSG00000062647;Rpl7a;protein_coding;
ENSMUSG00000062683;Atp5g2;protein_coding;
ENSMUSG00000062691;Cebpzos;protein_coding;
ENSMUSG00000062729;Ppox;protein_coding;
ENSMUSG00000062761;Zfp512;protein_coding;
ENSMUSG00000062762;Ei24;protein_coding;
ENSMUSG00000062797;l7Rn6;protein_coding;
ENSMUSG00000062822;4833420G17Rik;protein_coding;
ENSMUSG00000062867;Impdh2;protein_coding;
ENSMUSG00000062906;Hdac10;protein_coding;
ENSMUSG00000062931;Zfp938;protein_coding;
ENSMUSG00000062933;Gm10123;processed_pseudogene;
ENSMUSG00000062937;Mtap;protein_coding;
ENSMUSG00000062963;Ufc1;protein_coding;
ENSMUSG00000062981;Mrpl42;protein_coding;
ENSMUSG00000062997;Rpl35;protein_coding;
ENSMUSG00000063015;Ccni;protein_coding;
ENSMUSG00000063019;Manbal;protein_coding;
ENSMUSG00000063052;Lrrc40;protein_coding;
ENSMUSG00000063172;Hspb11;protein_coding;
ENSMUSG00000063179;Pstk;protein_coding;
ENSMUSG00000063200;Nol7;protein_coding;
ENSMUSG00000063235;Ptpmt1;processed_transcript;
ENSMUSG00000063236;1110038F14Rik;protein_coding;
ENSMUSG00000063273;Naa15;protein_coding;
ENSMUSG00000063316;Rpl27;protein_coding;
ENSMUSG00000063320;1190007I07Rik;protein_coding;
ENSMUSG00000063334;Krr1;protein_coding;
ENSMUSG00000063358;Mapk1;protein_coding;
ENSMUSG00000063362;Alg11;protein_coding;
ENSMUSG00000063382;Bcl9l;protein_coding;
ENSMUSG00000063406;Tmed5;protein_coding;
ENSMUSG00000063410;Stk24;protein_coding;
ENSMUSG00000063457;Rps15;protein_coding;
ENSMUSG00000063480;Nhp2l1;protein_coding;
ENSMUSG00000063511;Snrnp70;protein_coding;
ENSMUSG00000063524;Eno1;protein_coding;
ENSMUSG00000063785;Utp14a;protein_coding;
ENSMUSG00000063787;Chchd1;protein_coding;
ENSMUSG00000063800;Prpf38a;protein_coding;
ENSMUSG00000063801;Ap3s2;protein_coding;
ENSMUSG00000063802;Hspbp1;protein_coding;
ENSMUSG00000063808;Gpatch1;protein_coding;
ENSMUSG00000063849;Ppcdc;protein_coding;
ENSMUSG00000063870;Chd4;protein_coding;
ENSMUSG00000063882;Uqcrh;protein_coding;
ENSMUSG00000063884;Ptcd3;protein_coding;
ENSMUSG00000063888;Rpl7l1;protein_coding;
ENSMUSG00000063894;Zkscan8;protein_coding;
ENSMUSG00000063895;Nupl1;protein_coding;
ENSMUSG00000063904;Dpp3;protein_coding;
ENSMUSG00000064037;Gpn1;protein_coding;
ENSMUSG00000064068;Mtx1;protein_coding;
ENSMUSG00000064090;Vrk2;protein_coding;
ENSMUSG00000064138;Fam172a;protein_coding;
ENSMUSG00000064145;Arih2;protein_coding;
ENSMUSG00000064284;Cdpf1;protein_coding;
ENSMUSG00000064289;Tank;protein_coding;
ENSMUSG00000065979;Cpped1;protein_coding;
ENSMUSG00000065990;Aurkaip1;protein_coding;
ENSMUSG00000066036;Ubr4;protein_coding;
ENSMUSG00000066037;Hnrnpr;protein_coding;
ENSMUSG00000066043;Phactr4;protein_coding;
ENSMUSG00000066148;Prpf4;protein_coding;
ENSMUSG00000066149;Cdc26;protein_coding;
ENSMUSG00000066151;Fkbp15;protein_coding;
ENSMUSG00000066232;Ipo7;protein_coding;
ENSMUSG00000066233;Tmem42;protein_coding;
ENSMUSG00000066306;Numa1;protein_coding;
ENSMUSG00000066324;Impad1;protein_coding;
ENSMUSG00000066407;Gm10263;protein_coding;
ENSMUSG00000066415;Msl2;protein_coding;
ENSMUSG00000066442;Mthfs;protein_coding;
ENSMUSG00000066568;Lsm14a;protein_coding;
ENSMUSG00000066613;Zfp932;protein_coding;
ENSMUSG00000066735;Vkorc1l1;protein_coding;
ENSMUSG00000066798;Zbtb6;protein_coding;
ENSMUSG00000066839;Ecsit;protein_coding;
ENSMUSG00000066880;Zfp617;protein_coding;
ENSMUSG00000066900;Suds3;protein_coding;
ENSMUSG00000066979;Bub3;protein_coding;
ENSMUSG00000067038;Rps12-ps3;protein_coding;
ENSMUSG00000067085;Gm10197;protein_coding;
ENSMUSG00000067148;Polr1c;protein_coding;
ENSMUSG00000067150;Xpo5;protein_coding;
ENSMUSG00000067194;Eif1ax;protein_coding;
ENSMUSG00000067288;Rps28;protein_coding;
ENSMUSG00000067365;Tmem128;protein_coding;
ENSMUSG00000067369;Trmt2b;protein_coding;
ENSMUSG00000067567;Hdac8;protein_coding;
ENSMUSG00000067713;Prkag1;protein_coding;
ENSMUSG00000067719;Gm10221;protein_coding;
ENSMUSG00000067722;BC003965;protein_coding;
ENSMUSG00000067787;Blcap;protein_coding;
ENSMUSG00000067825;Pex26;protein_coding;
ENSMUSG00000067847;Romo1;protein_coding;
ENSMUSG00000067851;Arfgef1;protein_coding;
ENSMUSG00000067873;Htatsf1;protein_coding;
ENSMUSG00000067931;Zfp948;protein_coding;
ENSMUSG00000067942;Zfp160;protein_coding;
ENSMUSG00000067995;Gtf2f2;protein_coding;
ENSMUSG00000068040;Tm9sf4;protein_coding;
ENSMUSG00000068134;Zfp120;protein_coding;
ENSMUSG00000068206;Pick1;protein_coding;
ENSMUSG00000068240;Gm11808;protein_coding;
ENSMUSG00000068264;Ap5s1;protein_coding;
ENSMUSG00000068267;Cenpb;protein_coding;
ENSMUSG00000068284;Gm608;protein_coding;
ENSMUSG00000068290;Ddrgk1;protein_coding;
ENSMUSG00000068328;Aup1;protein_coding;
ENSMUSG00000068329;Htra2;protein_coding;
ENSMUSG00000068479;Mfap1a;protein_coding;
ENSMUSG00000068580;Zfyve19;protein_coding;
ENSMUSG00000068663;Clec16a;protein_coding;
ENSMUSG00000068732;Tmem167b;protein_coding;
ENSMUSG00000068739;Sars;protein_coding;
ENSMUSG00000068742;Cry2;protein_coding;
ENSMUSG00000068749;Psma5;protein_coding;
ENSMUSG00000068798;Rap1a;protein_coding;
ENSMUSG00000068823;Csde1;protein_coding;
ENSMUSG00000068856;Sf3b4;protein_coding;
ENSMUSG00000068882;Ssb;protein_coding;
ENSMUSG00000068917;Clk2;protein_coding;
ENSMUSG00000068921;Dap3;protein_coding;
ENSMUSG00000069020;Urm1;protein_coding;
ENSMUSG00000069089;Cdk7;protein_coding;
ENSMUSG00000069206;Zfp874a;protein_coding;
ENSMUSG00000069208;Zfp825;protein_coding;
ENSMUSG00000069237;C78339;protein_coding;
ENSMUSG00000069495;Epc2;protein_coding;
ENSMUSG00000069520;Tmem19;protein_coding;
ENSMUSG00000069539;Scyl2;protein_coding;
ENSMUSG00000069565;Dazap1;protein_coding;
ENSMUSG00000069678;Pcgf1;protein_coding;
ENSMUSG00000069682;Gm10275;transcribed_processed_pseudogene;
ENSMUSG00000069729;Arid1b;protein_coding;
ENSMUSG00000069744;Psmb3;protein_coding;
ENSMUSG00000069844;Sco1;protein_coding;
ENSMUSG00000069895;Atxn1l;protein_coding;
ENSMUSG00000070002;Ell;protein_coding;
ENSMUSG00000070319;Eif3g;protein_coding;
ENSMUSG00000070343;Gm10288;processed_pseudogene;
ENSMUSG00000070426;Rnf121;protein_coding;
ENSMUSG00000070493;Chchd2;protein_coding;
ENSMUSG00000070520;Ndnl2;protein_coding;
ENSMUSG00000070544;Top1;protein_coding;
ENSMUSG00000070697;Utp3;protein_coding;
ENSMUSG00000070699;Sars2;protein_coding;
ENSMUSG00000070923;Klhl9;protein_coding;
ENSMUSG00000070934;Rraga;protein_coding;
ENSMUSG00000070939;Tgfbrap1;protein_coding;
ENSMUSG00000071014;Ndufb6;protein_coding;
ENSMUSG00000071054;Safb;protein_coding;
ENSMUSG00000071072;Ptges3;protein_coding;
ENSMUSG00000071074;Yipf3;protein_coding;
ENSMUSG00000071076;Jund;protein_coding;
ENSMUSG00000071078;Nr2c2ap;protein_coding;
ENSMUSG00000071172;Srsf3;protein_coding;
ENSMUSG00000071180;Smim15;protein_coding;
ENSMUSG00000071253;Slc25a16;protein_coding;
ENSMUSG00000071256;Zfp213;protein_coding;
ENSMUSG00000071266;Zfp946;protein_coding;
ENSMUSG00000071267;Zfp942;protein_coding;
ENSMUSG00000071281;Zfp65;protein_coding;
ENSMUSG00000071291;Zfp58;protein_coding;
ENSMUSG00000071302;2610044O15Rik8;protein_coding;
ENSMUSG00000071369;Map3k5;protein_coding;
ENSMUSG00000071415;Rpl23;protein_coding;
ENSMUSG00000071451;Psmg4;protein_coding;
ENSMUSG00000071477;Zfp777;protein_coding;
ENSMUSG00000071528;Usmg5;protein_coding;
ENSMUSG00000071533;Pcnp;protein_coding;
ENSMUSG00000071644;Eef1g;protein_coding;
ENSMUSG00000071645;Tut1;protein_coding;
ENSMUSG00000071646;Mta2;protein_coding;
ENSMUSG00000071649;B3gat3;protein_coding;
ENSMUSG00000071650;Ganab;protein_coding;
ENSMUSG00000071652;Ints5;protein_coding;
ENSMUSG00000071653;1810009A15Rik;protein_coding;
ENSMUSG00000071654;Uqcc3;protein_coding;
ENSMUSG00000071655;Ubxn1;protein_coding;
ENSMUSG00000071659;Hnrnpul2;protein_coding;
ENSMUSG00000071660;Ttc9c;protein_coding;
ENSMUSG00000071662;Polr2g;protein_coding;
ENSMUSG00000071748;Gm14698;protein_coding;
ENSMUSG00000071793;2610005L07Rik;transcribed_unprocessed_pseudogene;
ENSMUSG00000071796;6820431F20Rik;transcribed_unprocessed_pseudogene;
ENSMUSG00000071866;Ppia;protein_coding;
ENSMUSG00000072258;Taf1a;protein_coding;
ENSMUSG00000072494;Ppp1r3e;protein_coding;
ENSMUSG00000072501;Phf20l1;protein_coding;
ENSMUSG00000072582;Ptrh2;protein_coding;
ENSMUSG00000072692;Rpl37rt;transcribed_processed_pseudogene;
ENSMUSG00000072693;Gm10401;protein_coding;
ENSMUSG00000072761;Gm6712;lincRNA;
ENSMUSG00000072772;Grcc10;protein_coding;
ENSMUSG00000072872;Rybp;protein_coding;
ENSMUSG00000072889;Nfxl1;protein_coding;
ENSMUSG00000072946;Ptgr2;protein_coding;
ENSMUSG00000073096;Lrrc61;protein_coding;
ENSMUSG00000073131;Vma21;protein_coding;
ENSMUSG00000073139;BC023829;protein_coding;
ENSMUSG00000073147;5031425E22Rik;lincRNA;
ENSMUSG00000073155;1810058I24Rik;lincRNA;
ENSMUSG00000073422;H2-Ke6;protein_coding;
ENSMUSG00000073436;Eme2;protein_coding;
ENSMUSG00000073468;Sft2d1;protein_coding;
ENSMUSG00000073542;Cep76;protein_coding;
ENSMUSG00000073563;Csnk1g3;protein_coding;
ENSMUSG00000073609;D2hgdh;protein_coding;
ENSMUSG00000073616;Myeov2;protein_coding;
ENSMUSG00000073639;Rab18;protein_coding;
ENSMUSG00000073643;Wdfy1;protein_coding;
ENSMUSG00000073684;2610002J02Rik;protein_coding;
ENSMUSG00000073700;Klhl21;protein_coding;
ENSMUSG00000073702;Rpl31;protein_coding;
ENSMUSG00000073725;Lmbrd1;protein_coding;
ENSMUSG00000073775;Kti12;protein_coding;
ENSMUSG00000073792;Alg6;protein_coding;
ENSMUSG00000073838;Tufm;protein_coding;
ENSMUSG00000073889;Il11ra1;protein_coding;
ENSMUSG00000074030;Exoc8;protein_coding;
ENSMUSG00000074064;Mlycd;protein_coding;
ENSMUSG00000074088;Snrnp40;protein_coding;
ENSMUSG00000074129;Rpl13a;protein_coding;
ENSMUSG00000074182;Znhit6;protein_coding;
ENSMUSG00000074210;E130208F15Rik;protein_coding;
ENSMUSG00000074212;Dnajb14;protein_coding;
ENSMUSG00000074238;Ap1ar;protein_coding;
ENSMUSG00000074247;Dda1;protein_coding;
ENSMUSG00000074513;Arfip1;protein_coding;
ENSMUSG00000074582;Arfgef2;protein_coding;
ENSMUSG00000074643;Cpne1;protein_coding;
ENSMUSG00000074656;Eif2s2;protein_coding;
ENSMUSG00000074698;Csnk2a1;protein_coding;
ENSMUSG00000074733;5830428H23Rik;processed_transcript;
ENSMUSG00000074754;Gm561;protein_coding;
ENSMUSG00000074781;Ube2n;protein_coding;
ENSMUSG00000074797;Itpa;protein_coding;
ENSMUSG00000074800;Gm4149;pseudogene;
ENSMUSG00000074876;Spata5l1;processed_transcript;
ENSMUSG00000074884;Serf2;protein_coding;
ENSMUSG00000074890;Lcmt2;protein_coding;
ENSMUSG00000074909;Ranbp6;protein_coding;
ENSMUSG00000074918;Inafm2;antisense;
ENSMUSG00000074922;Fam122a;protein_coding;
ENSMUSG00000074994;Qser1;protein_coding;
ENSMUSG00000075000;Nrbf2;protein_coding;
ENSMUSG00000075054;Yae1d1;protein_coding;
ENSMUSG00000075229;Ccdc58;protein_coding;
ENSMUSG00000075273;Ttc30b;protein_coding;
ENSMUSG00000075376;Rc3h2;protein_coding;
ENSMUSG00000075419;Dolk;protein_coding;
ENSMUSG00000075467;Dnlz;protein_coding;
ENSMUSG00000075486;Commd6;protein_coding;
ENSMUSG00000075528;Aarsd1;protein_coding;
ENSMUSG00000075595;Zfp652;protein_coding;
ENSMUSG00000075700;Selt;protein_coding;
ENSMUSG00000075701;Vimp;protein_coding;
ENSMUSG00000075704;Txnrd2;protein_coding;
ENSMUSG00000076432;Ywhaq;protein_coding;
ENSMUSG00000077450;Rab11b;protein_coding;
ENSMUSG00000078126;Rpl23a-ps3;protein_coding;
ENSMUSG00000078143;Gm17344;antisense;
ENSMUSG00000078193;Gm2000;protein_coding;
ENSMUSG00000078201;Tmem203;protein_coding;
ENSMUSG00000078317;F8a;protein_coding;
ENSMUSG00000078348;Sf3b5;protein_coding;
ENSMUSG00000078427;Sarnp;protein_coding;
ENSMUSG00000078440;Dohh;protein_coding;
ENSMUSG00000078441;Scamp4;protein_coding;
ENSMUSG00000078515;Ddi2;protein_coding;
ENSMUSG00000078517;Emc1;protein_coding;
ENSMUSG00000078572;1810043H04Rik;protein_coding;
ENSMUSG00000078578;Ube2d3;protein_coding;
ENSMUSG00000078584;AU022252;protein_coding;
ENSMUSG00000078622;Ccdc47;protein_coding;
ENSMUSG00000078652;Psme3;protein_coding;
ENSMUSG00000078656;Vps25;protein_coding;
ENSMUSG00000078671;Chd2;protein_coding;
ENSMUSG00000078676;Casc3;protein_coding;
ENSMUSG00000078681;Tm2d3;protein_coding;
ENSMUSG00000078713;Tomm5;protein_coding;
ENSMUSG00000078765;U2af1l4;protein_coding;
ENSMUSG00000078784;1810022K09Rik;protein_coding;
ENSMUSG00000078786;BC024978;protein_coding;
ENSMUSG00000078789;Dph1;protein_coding;
ENSMUSG00000078812;Eif5a;protein_coding;
ENSMUSG00000078813;Leng1;protein_coding;
ENSMUSG00000078866;Gm14420;protein_coding;
ENSMUSG00000078877;Gm14295;protein_coding;
ENSMUSG00000078899;Gm4631;protein_coding;
ENSMUSG00000078908;Mon1b;protein_coding;
ENSMUSG00000078919;Dpm1;protein_coding;
ENSMUSG00000078923;Ube2v1;protein_coding;
ENSMUSG00000078970;Wdr92;protein_coding;
ENSMUSG00000078974;Sec61g;protein_coding;
ENSMUSG00000079003;Samd1;protein_coding;
ENSMUSG00000079036;Alkbh1;protein_coding;
ENSMUSG00000079104;Prps1l3;protein_coding;
ENSMUSG00000079108;Srp54b;protein_coding;
ENSMUSG00000079111;Kdelr2;protein_coding;
ENSMUSG00000079179;Rab10os;antisense;
ENSMUSG00000079215;Zfp664;protein_coding;
ENSMUSG00000079283;2310009B15Rik;protein_coding;
ENSMUSG00000079316;Rab9;protein_coding;
ENSMUSG00000079317;Trappc2;protein_coding;
ENSMUSG00000079334;Nat6;protein_coding;
ENSMUSG00000079426;Arpc4;protein_coding;
ENSMUSG00000079427;Mthfsl;protein_coding;
ENSMUSG00000079469;Pigb;protein_coding;
ENSMUSG00000079477;Rab7;protein_coding;
ENSMUSG00000079478;Sssca1;protein_coding;
ENSMUSG00000079480;Pin4;protein_coding;
ENSMUSG00000079487;Med12;protein_coding;
ENSMUSG00000079509;Zfx;protein_coding;
ENSMUSG00000079557;02-Mar;protein_coding;
ENSMUSG00000079562;Maea;protein_coding;
ENSMUSG00000079614;Seh1l;protein_coding;
ENSMUSG00000079658;Tceb1;protein_coding;
ENSMUSG00000079677;Fdx1l;protein_coding;
ENSMUSG00000080848;Gm9385;processed_pseudogene;
ENSMUSG00000081051;Gm15427;processed_pseudogene;
ENSMUSG00000081094;Rpl19-ps11;processed_pseudogene;
ENSMUSG00000081406;Rps6-ps4;processed_pseudogene;
ENSMUSG00000081534;Slc48a1;protein_coding;
ENSMUSG00000081944;Gm12276;processed_pseudogene;
ENSMUSG00000083327;Vcp-rs;processed_pseudogene;
ENSMUSG00000083594;Gm13722;processed_pseudogene;
ENSMUSG00000083621;Gm14586;processed_pseudogene;
ENSMUSG00000083672;Kpna2-ps;processed_pseudogene;
ENSMUSG00000083716;Gm13436;processed_pseudogene;
ENSMUSG00000083844;2210015D19Rik;transcribed_unprocessed_pseudogene;
ENSMUSG00000084159;Gm12696;processed_pseudogene;
ENSMUSG00000084319;Tpt1-ps3;processed_pseudogene;
ENSMUSG00000084416;Rpl10a-ps1;processed_pseudogene;
ENSMUSG00000084786;Ubl5;protein_coding;
ENSMUSG00000084936;Gm11583;antisense;
ENSMUSG00000084957;Bbip1;protein_coding;
ENSMUSG00000085148;Mir22hg;processed_transcript;
ENSMUSG00000085334;Gm12940;processed_transcript;
ENSMUSG00000085385;9430008C03Rik;processed_transcript;
ENSMUSG00000085396;Firre;processed_transcript;
ENSMUSG00000085425;Gm15648;antisense;
ENSMUSG00000085622;3110056K07Rik;antisense;
ENSMUSG00000085667;Gm12992;processed_transcript;
ENSMUSG00000085714;Gm13008;antisense;
ENSMUSG00000085793;Lin52;protein_coding;
ENSMUSG00000086216;Gm13610;antisense;
ENSMUSG00000086290;Snhg12;lincRNA;
ENSMUSG00000086429;Gt(ROSA)26Sor;antisense;
ENSMUSG00000086583;Gm15500;transcribed_processed_pseudogene;
ENSMUSG00000086859;2810008D09Rik;lincRNA;
